Brand,Channel,MerchantId,MerchantName,MerchantUrl,Priority,Synonym,Staging (Mostly),Setup
La Roche Posay,Lazada,400610994136,La Roche Posay,https://www.lazada.co.id/shop/profileVm?sellerId=400610994136&shopId=3223113&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,la roche posay,"Beauty, PersonalCare",2025-03-24
La Roche Posay,Tokopedia,12184713,La Roche Posay,https://www.tokopedia.com/larocheposayofficial,2,la roche posay,"Beauty, PersonalCare",2025-03-24
La Roche Posay,Lazada,400610994136,La Roche Posay,https://www.lazada.co.id/shop/profileVm?sellerId=400610994136&shopId=3223113&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,la roche posay,"Beauty, PersonalCare",2025-03-24
La Roche Posay,Tokopedia,12184713,La Roche Posay,https://www.tokopedia.com/larocheposayofficial,2,la roche posay,"Beauty, PersonalCare",2025-03-24
La Roche Posay,Tiktok,7494929988145220466,La Roche Posay,aweme://user/profile/7494929988145220466,2,la roche posay,"Beauty, PersonalCare",2025-03-24
La Roche Posay,Shopee,433144176,La Roche Posay Official Shop,https://shopee.co.id/shop/433144176,2,la roche posay,"Beauty, PersonalCare",2025-03-24
La Roche Posay,Shopee,433144176,La Roche Posay Official Shop,https://shopee.co.id/shop/433144176,2,la roche posay,"Beauty, PersonalCare",2025-03-24
La Vichi,Shopee,1190000033,La Vichi Official Store,https://shopee.co.id/shop/1190000033,2,la vichi,"Beauty, PersonalCare",2025-03-24
Lamooi,Shopee,396510507,LaMooi Official Store,https://shopee.co.id/shop/396510507,2,lamooi,"Beauty, PersonalCare",2025-03-24
Labore,Lazada,400616709431,Labore Official,https://www.lazada.co.id/shop/profileVm?sellerId=400616709431&shopId=3691966&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,labore,"Beauty, PersonalCare",2025-03-24
Labore,Tokopedia,12226794,Labore Official,https://www.tokopedia.com/laboreofficial,2,labore,"Beauty, PersonalCare",2025-03-24
Labore,Tokopedia,12226794,Labore Official,https://www.tokopedia.com/laboreofficial,2,labore,"Beauty, PersonalCare",2025-03-24
Labore,Lazada,400616709431,Labore Official,https://www.lazada.co.id/shop/profileVm?sellerId=400616709431&shopId=3691966&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,labore,"Beauty, PersonalCare",2025-03-24
Labore,Blibli,LAO-70184,Labore Official Store,https://www.blibli.com/merchant/labore-official-store/LAO-70184,2,labore,"Beauty, PersonalCare",2025-03-24
Labore,Blibli,LAO-70184,Labore Official Store,https://www.blibli.com/merchant/labore-official-store/LAO-70184,2,labore,"Beauty, PersonalCare",2025-03-24
Labore,Shopee,524963178,Labore Official Store,https://shopee.co.id/shop/524963178,2,labore,"Beauty, PersonalCare",2025-03-24
Labore,Shopee,524963178,Labore Official Store,https://shopee.co.id/shop/524963178,2,labore,"Beauty, PersonalCare",2025-03-24
Lamoza,Shopee,176842510,Lamoza Official Store,https://shopee.co.id/shop/176842510,2,lamoza,"Beauty, PersonalCare",2025-03-24
Laneige,Lazada,400611048256,Laneige,https://www.lazada.co.id/shop/profileVm?sellerId=400611048256&shopId=3229022&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,laneige,"Beauty, PersonalCare",2025-03-24
Laneige,Lazada,400611048256,Laneige,https://www.lazada.co.id/shop/profileVm?sellerId=400611048256&shopId=3229022&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,laneige,"Beauty, PersonalCare",2025-03-24
Laneige,Shopee,52917348,Laneige Official Shop,https://shopee.co.id/shop/52917348,2,laneige,"Beauty, PersonalCare",2025-03-24
Laneige,Shopee,52917348,Laneige Official Shop,https://shopee.co.id/shop/52917348,2,laneige,"Beauty, PersonalCare",2025-03-24
Laneige,Tokopedia,9492091,Laneige Official Store,https://www.tokopedia.com/laneigeofficial,2,laneige,"Beauty, PersonalCare",2025-03-24
Laneige,Blibli,LAO-70181,Laneige Official Store,https://www.blibli.com/merchant/laneige-official-store/LAO-70181,2,laneige,"Beauty, PersonalCare",2025-03-24
Laneige,Tokopedia,9492091,Laneige Official Store,https://www.tokopedia.com/laneigeofficial,2,laneige,"Beauty, PersonalCare",2025-03-24
Laneige,Blibli,LAO-70181,Laneige Official Store,https://www.blibli.com/merchant/laneige-official-store/LAO-70181,2,laneige,"Beauty, PersonalCare",2025-03-24
Lattafa,Shopee,953032581,LattafaOfficial,https://shopee.co.id/shop/953032581,2,lattafa,"Beauty, PersonalCare",2025-03-24
Lavena,Shopee,32001982,Lavena Official Shop,https://shopee.co.id/shop/32001982,2,lavena,"Beauty, PersonalCare",2025-03-24
Layr Fragrance,Shopee,961272300,Layr Fragrance Official Store,https://shopee.co.id/shop/961272300,2,layr fragrance,"Beauty, PersonalCare",2025-03-24
Leivy,Shopee,24803305,Leivy Official Shop,https://shopee.co.id/shop/24803305,2,leivy,"Beauty, PersonalCare",2025-03-24
Lenovo,Tokopedia,9795705,Lenovo Legion Official,https://www.tokopedia.com/lenovolegion,2,lenovo,"Audio, Computer, Electronics, Smartphone",2025-01-01
Thinkplus,Tokopedia,16485022,Lenovo ThinkPlus Store,https://www.tokopedia.com/thinkplus-audio,2,thinkplus,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lentiven,Shopee,333417153,Lentiven Official Shop,https://shopee.co.id/lentiven,2,lentiven,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lilith And Eve,Shopee,660989350,Lilith and Eve Official Shop,https://shopee.co.id/shop/660989350,2,lilith and eve,"Beauty, PersonalCare",2025-03-24
Logitech,Tokopedia,2670965,Logitech G Official,https://www.tokopedia.com/logitech-g,2,logitech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Logitech,Tiktok,7494946633090500848,Logitech Indonesia,aweme://user/profile/7494946633090500848,2,logitech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Logitech,Shopee,37146675,Logitech Official Shop,https://shopee.co.id/logitechstore,2,logitech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Logitech,Tokopedia,2642798,Logitech Official Store,https://www.tokopedia.com/logitech,2,logitech,"Audio, Computer, Electronics, Smartphone",2025-01-01
Lolypoly,Shopee,23797404,Lolypoly Official Shop,https://shopee.co.id/loly.poly,2,lolypoly,"Audio, Computer, Electronics, Smartphone",2025-01-01
Louisse Choice,Shopee,1086797062,Louisse Choice Beauty,https://shopee.co.id/shop/1086797062,2,louisse choice,"Beauty, PersonalCare",2025-03-24
Louisse Choice,Tokopedia,16856544,Louisse Choice Beauty,https://www.tokopedia.com/louisse,2,louisse choice,"Beauty, PersonalCare",2025-03-24
Louisse Choice,Tiktok,7494852330788326336,Louisse Choice Beauty,aweme://user/profile/7494852330788326336,2,louisse choice,"Beauty, PersonalCare",2025-03-24
Louisse Choice,Tiktok,7494852330788326336,Louisse Choice Beauty,aweme://user/profile/7494852330788326336,2,louisse choice,"Beauty, PersonalCare",2025-03-24
Louisse Choice,Shopee,1086797062,Louisse Choice Beauty,https://shopee.co.id/shop/1086797062,2,louisse choice,"Beauty, PersonalCare",2025-03-24
Louisse Choice,Tokopedia,16856544,Louisse Choice Beauty,https://www.tokopedia.com/louisse,2,louisse choice,"Beauty, PersonalCare",2025-03-24
Lumi,Shopee,447237386,Lumi Official Shop,https://shopee.co.id/shop/447237386,2,lumi,"Beauty, PersonalCare",2025-03-24
Lumi,Shopee,447237386,Lumi Official Shop,https://shopee.co.id/shop/447237386,2,lumi,"Beauty, PersonalCare",2025-03-24
Luna,Tiktok,7494054013871949075,Luna Indonesia,aweme://user/profile/7494054013871949075,2,luna,"Audio, Computer, Electronics, Smartphone",2025-01-01
Luna,Shopee,235366596,Luna Indonesia Official Shop,https://shopee.co.id/lunalifeindonesia,2,luna,"Audio, Computer, Electronics, Smartphone",2025-01-01
Luna,Tokopedia,7686380,Luna Life,https://www.tokopedia.com/luna-life,2,luna,"Audio, Computer, Electronics, Smartphone",2025-01-01
Luna,Tokopedia,8228722,Luna Life Health,https://www.tokopedia.com/lunahealth,2,luna,"Audio, Computer, Electronics, Smartphone",2025-01-01
Luxcrime,Lazada,400626042054,Luxcrime ID,https://www.lazada.co.id/shop/profileVm?sellerId=400626042054&shopId=4463972&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,luxcrime,"Beauty, PersonalCare",2025-03-24
Luxcrime,Lazada,400626042054,Luxcrime ID,https://www.lazada.co.id/shop/profileVm?sellerId=400626042054&shopId=4463972&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,luxcrime,"Beauty, PersonalCare",2025-03-24
Luxcrime,Shopee,3278276,Luxcrime Official Shop,https://shopee.co.id/shop/3278276,2,luxcrime,"Beauty, PersonalCare",2025-03-24
Luxcrime,Shopee,3278276,Luxcrime Official Shop,https://shopee.co.id/shop/3278276,2,luxcrime,"Beauty, PersonalCare",2025-03-24
Luxcrime,Blibli,LUO-70052,Luxcrime Official Store,https://www.blibli.com/merchant/luxcrime-official-store/LUO-70052,2,luxcrime,"Beauty, PersonalCare",2025-03-24
Luxcrime,Blibli,LUO-70052,Luxcrime Official Store,https://www.blibli.com/merchant/luxcrime-official-store/LUO-70052,2,luxcrime,"Beauty, PersonalCare",2025-03-24
Maimeite,Lazada,400759608301,MAIMEITE,https://www.lazada.co.id/shop/profileVm?sellerId=400759608301&shopId=5789161&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,maimeite,"Audio, Computer, Electronics, Smartphone",2025-01-01
Maimeite,Shopee,855840565,MAIMEITE Official Store,https://shopee.co.id/maimeite_toko,2,maimeite,"Audio, Computer, Electronics, Smartphone",2025-01-01
Mezuca,Shopee,22649458,MEZUCA Official Shop,https://shopee.co.id/shop/22649458,2,mezuca,"Beauty, PersonalCare",2025-03-24
Mibo,Tiktok,7494083374819476922,MIBO,aweme://user/profile/7494083374819476922,2,mibo,"Audio, Computer, Electronics, Smartphone",2025-01-01
Miniso,Shopee,40847197,MINISO INDONESIA,https://shopee.co.id/minisoid,2,miniso,"Audio, Computer, Electronics, Smartphone",2025-01-01
Mitimes,Tiktok,7494083378335221178,MITIMES,aweme://user/profile/7494083378335221178,2,mitimes,"Audio, Computer, Electronics, Smartphone",2025-01-01
Mito,Tokopedia,1931973,MITO Electronic,https://www.tokopedia.com/mitoelectronic,2,mito,"Audio, Computer, Electronics, Smartphone",2025-01-01
Mitochiba,Tokopedia,1931973,MITO Electronic,https://www.tokopedia.com/mitoelectronic,2,mitochiba,"Audio, Computer, Electronics, Smartphone",2025-01-01
Mixio,Shopee,366300546,MIXIO Official Store,https://shopee.co.id/shop/366300546,2,mixio,"Beauty, PersonalCare",2025-03-24
Modena,Tokopedia,2403817,MODENA Official Store,https://www.tokopedia.com/modena,2,modena,"Audio, Computer, Electronics, Smartphone",2025-01-01
Modena,Shopee,32617384,MODENA Official Store,https://shopee.co.id/modena.id,2,modena,"Audio, Computer, Electronics, Smartphone",2025-01-01
Modena,Blibli,MOO-70038,MODENA Official Store,https://www.blibli.com/merchant/modena-official-store/MOO-70038,2,modena,"Audio, Computer, Electronics, Smartphone",2025-01-01
Ms Glow,Shopee,17566419,MS Glow Indonesia Official Shop,https://shopee.co.id/shop/17566419,2,ms glow,"Beauty, PersonalCare",2025-03-24
Ms Glow,Shopee,17566419,MS Glow Indonesia Official Shop,https://shopee.co.id/shop/17566419,2,ms glow,"Beauty, PersonalCare",2025-03-24
Ms Glow,Tokopedia,14573468,MS Glow Official Store,https://www.tokopedia.com/msglowofficialstore,2,ms glow,"Beauty, PersonalCare",2025-03-24
Ms Glow,Tokopedia,14573468,MS Glow Official Store,https://www.tokopedia.com/msglowofficialstore,2,ms glow,"Beauty, PersonalCare",2025-03-24
Muaq,Lazada,400595688002,MUAQ BEAUTY,https://www.lazada.co.id/shop/profileVm?sellerId=400595688002&shopId=1961743&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,muaq,"Beauty, PersonalCare",2025-03-25
Muaq,Tiktok,7494527726513064336,MUAQ Beauty,aweme://user/profile/7494527726513064336,2,muaq,"Beauty, PersonalCare",2025-03-25
Muaq,Tokopedia,6153873,MUAQ Beauty,https://www.tokopedia.com/muaqbeauty,2,muaq,"Beauty, PersonalCare",2025-03-25
Muaq,Shopee,342698770,MUAQ Official Shop,https://shopee.co.id/shop/342698770,2,muaq,"Beauty, PersonalCare",2025-03-25
Madame Gie,Lazada,1000017198,Madame Gie,https://www.lazada.co.id/shop/profileVm?sellerId=1000017198&shopId=510196&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Lazada,1000017198,Madame Gie,https://www.lazada.co.id/shop/profileVm?sellerId=1000017198&shopId=510196&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Tiktok,7493996803401680547,Madame Gie Cosmetics,aweme://user/profile/7493996803401680547,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Tiktok,7493996803401680547,Madame Gie Cosmetics,aweme://user/profile/7493996803401680547,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Tokopedia,4413685,Madame Gie Official,https://www.tokopedia.com/madamegie,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Tokopedia,4413685,Madame Gie Official,https://www.tokopedia.com/madamegie,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Tokopedia,4413685,Madame Gie Official,https://www.tokopedia.com/madamegie,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Shopee,94309880,Madame Gie Official Shop,https://shopee.co.id/shop/94309880,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Shopee,94309880,Madame Gie Official Shop,https://shopee.co.id/shop/94309880,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Blibli,MAG-60044,Madame Gie Official Store,https://www.blibli.com/merchant/madame-gie-official-store/MAG-60044,2,madame gie,"Beauty, PersonalCare",2025-03-24
Madame Gie,Blibli,MAG-60044,Madame Gie Official Store,https://www.blibli.com/merchant/madame-gie-official-store/MAG-60044,2,madame gie,"Beauty, PersonalCare",2025-03-24
Makarizo,Tokopedia,1975230,Makarizo,https://www.tokopedia.com/makarizo,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tiktok,7493998308155622759,Makarizo,aweme://user/profile/7493998308155622759,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Lazada,100024782,Makarizo,https://www.lazada.co.id/shop/profileVm?sellerId=100024782&shopId=13854&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Lazada,100024782,Makarizo,https://www.lazada.co.id/shop/profileVm?sellerId=100024782&shopId=13854&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tiktok,7493998308155622759,Makarizo,aweme://user/profile/7493998308155622759,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tokopedia,1975230,Makarizo,https://www.tokopedia.com/makarizo,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tiktok,7494500774502172946,Makarizo Advisor,aweme://user/profile/7494500774502172946,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tiktok,7494500774502172946,Makarizo Advisor,aweme://user/profile/7494500774502172946,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tokopedia,7494500774502172672,Makarizo Advisor,https://www.tokopedia.com/makarizo-advisor,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tokopedia,7494500774502172672,Makarizo Advisor,https://www.tokopedia.com/makarizo-advisor,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Shopee,18102367,Makarizo Official Shop,https://shopee.co.id/shop/18102367,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Shopee,18102367,Makarizo Official Shop,https://shopee.co.id/shop/18102367,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Blibli,MAO-35704,Makarizo Official Store,https://www.blibli.com/merchant/makarizo-official-store/MAO-35704,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Blibli,MAO-35704,Makarizo Official Store,https://www.blibli.com/merchant/makarizo-official-store/MAO-35704,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Lazada,100190508,Makarizo Professional,https://www.lazada.co.id/shop/profileVm?sellerId=100190508&shopId=17298&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Lazada,100190508,Makarizo Professional,https://www.lazada.co.id/shop/profileVm?sellerId=100190508&shopId=17298&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tokopedia,2937222,Makarizo Professional,https://www.tokopedia.com/makarizo-pro,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tiktok,7493993263108425335,Makarizo Professional,aweme://user/profile/7493993263108425335,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tiktok,7493993263108425335,Makarizo Professional,aweme://user/profile/7493993263108425335,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Tokopedia,2937222,Makarizo Professional,https://www.tokopedia.com/makarizo-pro,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Shopee,63954764,Makarizo Professional Official Shop,https://shopee.co.id/shop/63954764,2,makarizo,"Beauty, PersonalCare",2025-03-24
Makarizo,Shopee,63954764,Makarizo Professional Official Shop,https://shopee.co.id/shop/63954764,2,makarizo,"Beauty, PersonalCare",2025-03-24
Make Over,Lazada,400606413523,Make Over,https://www.lazada.co.id/shop/profileVm?sellerId=400606413523&shopId=2783847&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,make over,"Beauty, PersonalCare",2025-03-24
Make Over,Lazada,400606413523,Make Over,https://www.lazada.co.id/shop/profileVm?sellerId=400606413523&shopId=2783847&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,make over,"Beauty, PersonalCare",2025-03-24
Make Over,Shopee,63984475,Make Over Official Shop,https://shopee.co.id/shop/63984475,2,make over,"Beauty, PersonalCare",2025-03-24
